# Protein abundances computed from file 'C:\Users\timot\AppData\Local\Temp\knime_KNIME_project78896\fs-IDMer_0-71-78924\000\000\IDMerger_0\20170419_GM_Cyano_1000_R1_BC1_01_2485.idXML'
# Parameters (relevant only): top=0, average=sum
# Files/samples associated with abundance values below: 1: 'MS-GF+_2019-01-08T17:24:51', 2: 'MS-GF+_2019-01-08T18:06:27', 3: 'MS-GF+_2019-01-08T18:54:28', 4: 'MS-GF+_2019-01-08T19:44:17', 5: 'MS-GF+_2019-01-08T20:30:51', 6: 'MS-GF+_2019-01-08T22:00:34', 7: 'MS-GF+_2019-01-08T23:24:36', 8: 'MS-GF+_2019-01-09T00:51:20', 9: 'MS-GF+_2019-01-09T02:19:48', 10: 'MS-GF+_2019-01-09T03:36:51'
"protein"	"n_proteins"	"protein_score"	"n_peptides"	"abundance_1"	"abundance_2"	"abundance_3"	"abundance_4"	"abundance_5"	"abundance_6"	"abundance_7"	"abundance_8"	"abundance_9"	"abundance_10"
"slr1290"	1	0	27	16	6	10	10	9	19	22	27	19	18
"slr1291"	1	0	11	15	11	16	19	14	3	4	7	5	5
"slr1293"	1	0	56	35	27	25	37	15	21	22	26	26	26
"slr1295"	1	0	51	42	36	36	38	45	21	17	18	22	21
"slr1298"	1	0	106	46	52	45	32	48	59	54	45	58	54
"slr1299"	1	0	63	28	22	34	24	28	57	58	54	58	46
"slr1300"	1	0	55	28	38	34	27	31	25	35	25	33	20
"slr1301"	1	0	145	106	100	105	92	77	113	116	98	107	98
"slr1302"	1	0	69	79	68	76	55	86	144	118	118	126	104
"slr1303"	1	0	77	74	77	94	73	105	82	91	85	74	85
"slr1305"	1	0	163	98	86	101	111	91	106	133	111	110	96
"slr1306"	1	0	39	42	46	62	46	44	24	16	23	24	27
"slr1307"	1	0	31	13	14	15	15	8	11	17	10	17	16
"slr1312"	1	0	87	53	55	58	61	86	119	106	123	131	114
"slr1315"	1	0	29	16	11	14	15	18	23	21	30	20	24
"slr1316"	1	0	15	37	30	35	29	28	19	20	15	12	28
"slr1317"	1	0	13	8	12	11	10	0	1	6	6	3	6
"slr1318"	1	0	22	3	3	3	6	11	7	4	12	8	9
"slr1319"	1	0	31	10	9	8	13	11	20	20	21	15	20
"slr1322"	1	0	84	74	64	69	85	53	92	88	83	76	96
"slr1324"	1	0	65	29	26	29	38	34	45	49	44	51	52
"slr1325"	1	0	216	179	133	152	158	144	123	146	159	151	169
"slr1327"	1	0	7	4	7	4	6	9	2	2	5	4	3
"slr1329"	1	0	57	104	92	85	103	88	223	231	245	242	269
"slr1330"	1	0	16	5	12	3	13	15	11	16	15	23	18
"slr1331"	1	0	64	51	55	61	63	66	58	59	54	59	54
"slr1332"	1	0	29	18	11	18	10	19	22	24	23	25	27
"slr1334"	1	0	50	29	19	22	22	16	39	36	34	35	38
"slr1336"	1	0	4	7	3	3	4	4	2	1	0	1	3
"slr1338"	1	0	38	12	16	17	28	22	27	28	24	23	14
"slr1339"	1	0	32	18	12	15	13	16	14	9	17	16	15
"slr1340"	1	0	14	3	3	2	2	3	10	19	12	10	13
"slr1342"	1	0	39	24	28	27	27	22	42	38	30	27	29
"slr1343"	1	0	81	47	65	75	66	90	89	80	91	82	76
"slr1344"	1	0	7	1	1	0	1	3	2	1	1	2	2
"slr1347"	1	0	44	49	33	35	46	27	35	34	37	31	34
"slr1348"	1	0	27	26	15	21	24	32	11	12	14	16	15
"slr1349"	1	0	74	99	71	102	89	87	117	89	107	100	93
"slr1350"	1	0	32	28	14	26	25	15	29	30	17	25	20
"slr1351"	1	0	33	24	16	22	19	21	30	30	31	28	26
"slr1353"	1	0	23	12	14	6	12	13	13	16	9	13	17
"slr1356"	1	0	80	134	92	110	132	105	116	146	152	153	126
"slr1362"	1	0	16	15	11	17	21	22	10	9	22	14	23
"slr1363"	1	0	171	123	98	137	131	118	148	134	109	124	123
"slr1364"	1	0	56	24	14	16	24	22	29	31	29	30	33
"slr1366"	1	0	7	1	0	2	3	1	1	1	2	0	1
"slr1367"	1	0	184	95	74	67	95	104	117	126	126	136	120
"slr1368"	1	0	30	20	14	15	10	19	32	22	24	25	25
"slr1369"	1	0	11	14	11	15	20	12	3	9	3	4	8
"slr1376"	1	0	27	16	17	21	16	16	19	20	16	22	20
"slr1377"	1	0	53	22	17	23	21	27	28	25	29	22	28
"slr1378"	1	0	43	23	20	18	20	21	25	32	32	37	30
"slr1379"	1	0	30	32	14	26	23	19	20	21	16	19	7
"slr1380"	1	0	9	6	2	3	0	3	2	2	6	2	4
"slr1383"	1	0	13	10	23	10	20	12	12	12	6	11	8
"slr1384"	1	0	43	20	20	16	12	19	46	24	31	28	22
"slr1385"	1	0	47	16	18	16	16	9	18	24	24	25	15
"slr1390"	1	0	104	67	51	70	62	37	70	77	78	83	69
"slr1391"	1	0	15	14	7	19	17	10	6	5	9	7	7
"slr1392"	1	0	57	56	38	47	50	54	41	32	40	38	43
"slr1393"	1	0	134	58	55	67	71	70	99	85	72	85	94
"slr1394"	1	0	11	2	1	3	6	2	8	7	10	7	6
"slr1395"	1	0	40	25	13	31	20	19	16	27	23	15	25
"slr1396"	1	0	92	41	32	33	29	66	79	83	65	70	72
"slr1397"	1	0	54	39	47	43	40	54	54	31	63	45	47
"slr1398"	1	0	50	72	58	76	82	47	43	42	50	44	50
"slr1400"	1	0	44	14	17	22	27	14	23	24	18	26	13
"slr1403"	1	0	78	48	49	52	40	56	45	45	49	52	64
"slr1406"	1	0	12	4	1	4	5	1	27	20	21	19	17
"slr1407"	1	0	31	23	22	28	17	18	35	35	27	31	22
"slr1409"	1	0	30	19	30	16	21	25	39	38	34	26	31
"slr1410"	1	0	19	13	22	15	19	10	51	43	35	35	18
"slr1411"	1	0	33	9	13	13	14	10	11	20	13	12	7
"slr1413"	1	0	43	18	14	8	19	16	30	46	27	27	18
"slr1414"	1	0	23	7	10	14	9	6	4	6	9	7	15
"slr1415"	1	0	38	9	9	9	9	9	12	10	14	11	10
"slr1416"	1	0	29	11	10	12	9	10	25	28	27	23	23
"slr1417"	1	0	19	22	9	13	26	15	16	8	17	12	17
"slr1418"	1	0	48	48	53	41	36	54	39	43	48	51	42
"slr1419"	1	0	44	32	26	34	30	36	35	29	29	30	36
"slr1420"	1	0	23	12	7	6	8	14	7	7	3	4	10
"slr1421"	1	0	12	9	15	14	20	24	9	10	9	13	11
"slr1423"	1	0	38	12	14	15	21	18	18	21	14	20	16
"slr1424"	1	0	34	29	25	19	22	22	24	21	21	27	14
"slr1425"	1	0	7	2	0	4	5	1	3	3	6	6	5
"slr1426"	1	0	34	10	13	13	16	8	16	15	20	18	16
"slr1428"	1	0	56	47	38	49	56	35	87	70	55	55	53
"slr1429"	1	0	47	35	25	18	36	25	47	49	38	62	44
"slr1431"	1	0	59	21	23	23	24	25	41	42	40	51	35
"slr1434"	1	0	36	24	24	28	24	22	18	24	31	28	24
"slr1435"	1	0	37	16	14	20	22	13	23	29	27	21	21
"slr1436"	1	0	31	27	35	45	27	35	30	29	23	22	33
"slr1437"	1	0	21	10	4	6	9	12	25	21	22	27	15
"slr1438"	1	0	32	14	15	13	21	23	24	22	18	23	15
"slr1440"	1	0	24	27	27	29	19	21	20	11	25	16	16
"slr1441"	1	0	17	4	5	4	5	8	9	11	8	3	6
"slr1442"	1	0	18	29	30	34	31	26	8	13	6	8	13
"slr1443"	1	0	70	46	47	45	39	25	38	43	42	28	48
"slr1444"	1	0	73	37	21	23	24	34	52	41	56	48	40
"slr1448"	1	0	32	11	14	11	14	7	23	17	11	19	14
"slr1449"	1	0	47	19	23	12	10	28	12	16	15	17	20
"slr1450"	1	0	15	13	13	8	18	19	13	22	9	15	19
"slr1451"	1	0	38	37	26	31	47	26	22	18	24	23	32
"slr1452"	1	0	39	48	44	44	45	30	10	19	33	28	29
"slr1453"	1	0	12	9	2	11	5	5	5	7	0	2	3
"slr1454"	1	0	20	15	14	17	20	7	9	10	16	13	11
"slr1455"	1	0	46	40	24	38	22	24	14	11	24	17	15
"slr1456"	1	0	21	29	17	32	23	26	42	39	37	31	31
"slr1457"	1	0	14	9	3	7	13	11	10	13	20	25	14
"slr1459"	1	0	44	28	35	27	41	49	66	52	56	57	45
"slr1461"	1	0	10	12	11	13	11	8	3	9	5	6	4
"slr1462"	1	0	90	40	39	51	49	39	33	45	50	46	54
"slr1463"	1	0	150	134	151	124	128	133	213	198	228	200	187
"slr1464"	1	0	24	4	4	9	6	10	11	12	10	22	9
"slr1467"	1	0	9	1	3	0	2	4	3	3	5	0	4
"slr1468"	1	0	18	25	18	15	18	11	10	20	13	22	20
"slr1469"	1	0	40	16	7	19	12	22	11	17	27	21	22
"slr1470"	1	0	45	28	21	36	31	43	56	57	61	51	63
"slr1471"	1	0	80	48	57	56	46	56	47	59	59	55	42
"slr1472"	1	0	29	16	10	15	10	24	44	40	41	50	26
"slr1474"	1	0	40	34	58	48	48	29	29	30	37	28	26
"slr1475"	1	0	32	8	15	10	10	7	12	14	13	11	10
"slr1476"	1	0	42	29	15	29	16	20	22	36	34	28	25
"slr1478"	1	0	48	30	23	32	25	17	29	24	29	16	24
"slr1484"	1	0	73	60	41	52	65	46	43	49	46	46	46
"slr1485"	1	0	50	27	18	32	23	26	34	35	32	30	33
"slr1488"	1	0	60	30	38	39	32	29	22	16	15	31	18
"slr1489"	1	0	63	21	16	26	17	24	51	34	50	38	33
"slr1490"	1	0	96	67	59	55	75	69	63	63	74	59	61
"slr1491"	1	0	25	34	31	26	33	34	12	23	21	13	21
"slr1492"	1	0	30	16	15	11	20	19	18	25	27	22	20
"slr1493"	1	0	25	3	7	5	6	14	10	14	15	8	15
"slr1494"	1	0	79	39	33	52	43	25	32	47	30	34	28
"slr1495"	1	0	66	51	21	32	44	30	30	23	37	27	21
"slr1496"	1	0	43	25	21	25	20	12	21	18	20	14	16
"slr1498"	1	0	43	29	15	22	23	22	26	25	32	19	24
"slr1501"	1	0	25	49	59	55	60	39	28	27	23	26	28
"slr1503"	1	0	45	16	15	23	16	12	35	23	25	40	29
"slr1505"	1	0	50	17	15	23	25	13	25	25	22	23	21
"slr1506"	1	0	76	54	67	71	56	74	77	97	99	104	84
"slr1507"	1	0	62	31	33	38	25	38	31	45	28	37	44
"slr1508"	1	0	65	49	53	53	49	52	50	43	53	56	58
"slr1509"	1	0	29	11	5	11	7	11	6	9	7	8	10
"slr1510"	1	0	57	21	21	20	21	26	43	39	42	38	46
"slr1511"	1	0	32	22	31	31	19	30	29	25	26	27	30
"slr1512"	1	0	22	7	5	4	8	8	61	50	64	34	13
"slr1513"	1	0	44	32	25	35	31	32	64	82	71	54	34
"slr1515"	1	0	31	12	7	12	9	11	16	22	31	21	21
"slr1516"	1	0	13	21	23	9	20	23	35	33	41	50	46
"slr1517"	1	0	43	19	24	21	19	25	42	31	46	32	39
"slr1518"	1	0	4	0	0	0	2	0	4	1	1	0	1
"slr1519"	1	0	23	12	10	6	15	4	18	15	20	7	12
"slr1520"	1	0	59	27	29	23	13	20	44	55	54	50	52
"slr1521"	1	0	88	48	62	71	53	35	26	46	32	40	37
"slr1522"	1	0	70	36	27	31	41	39	65	65	60	44	70
"slr1523"	1	0	74	54	60	53	50	62	62	58	38	51	42
"slr1524"	1	0	30	44	28	37	39	45	19	27	19	20	37
"slr1529"	1	0	115	64	61	45	45	83	92	89	72	92	81
"slr1530"	1	0	51	23	31	24	26	9	27	21	13	22	18
"slr1531"	1	0	159	97	116	105	95	126	150	133	150	143	131
"slr1533"	1	0	10	3	9	6	3	2	5	5	7	4	6
"slr1534"	1	0	32	12	19	15	12	14	20	25	20	23	18
"slr1535"	1	0	59	47	51	73	47	41	35	45	34	41	42
"slr1536"	1	0	95	94	74	76	81	59	72	78	65	74	74
"slr1537"	1	0	40	50	35	40	29	43	33	46	43	41	42
"slr1538"	1	0	32	29	25	33	46	24	24	33	33	29	22
"slr1540"	1	0	50	16	32	15	21	33	17	20	31	22	31
"slr1541"	1	0	95	128	95	125	131	103	133	137	134	132	129
"slr1542"	1	0	13	9	9	12	16	12	9	8	13	12	7
"slr1543"	1	0	16	2	3	1	3	4	6	2	5	4	5
"slr1544"	1	0	15	7	9	10	8	18	9	11	7	9	8
"slr1545"	1	0	61	24	21	20	26	19	21	29	23	21	20
"slr1546"	1	0	33	32	24	30	39	33	22	26	36	23	31
"slr1547"	1	0	14	1	5	4	5	11	1	4	6	6	4
"slr1549"	1	0	43	20	13	15	18	23	21	19	25	22	14
"slr1550"	1	0	93	50	52	46	48	45	43	43	54	43	53
"slr1552"	1	0	59	30	19	22	27	19	33	29	28	32	31
"slr1556"	1	0	21	6	8	4	4	5	15	13	9	18	15
"slr1557"	1	0	77	43	40	50	52	42	50	60	45	59	46
"slr1559"	1	0	26	10	16	14	12	16	22	22	21	19	15
"slr1560"	1	0	47	30	34	26	31	26	36	41	37	27	33
"slr1562"	1	0	35	19	23	30	25	12	30	20	33	23	29
"slr1563"	1	0	14	8	5	4	7	4	12	11	9	16	12
"slr1564"	1	0	79	23	29	33	26	30	23	25	21	28	36
"slr1565"	1	0	12	5	6	3	10	8	11	10	7	15	19
"slr1566"	1	0	30	7	12	7	5	12	12	14	10	12	7
"slr1567"	1	0	100	71	55	59	52	64	53	55	41	39	42
"slr1568"	1	0	15	4	5	7	7	10	19	8	15	12	8
"slr1570"	1	0	25	6	13	15	13	11	11	5	5	5	5
"slr1571"	1	0	37	26	33	27	30	23	15	20	16	22	15
"slr1572"	1	0	32	45	31	33	32	42	19	18	20	24	22
"slr1573"	1	0	28	5	9	13	10	6	6	8	8	11	6
"slr1575"	1	0	59	30	43	30	28	19	26	26	19	25	34
"slr1576"	1	0	18	15	9	15	11	27	8	7	11	10	9
"slr1577"	1	0	24	18	10	16	22	10	12	17	15	10	14
"slr1579"	1	0	29	12	13	8	14	10	20	26	15	19	9
"slr1583"	1	0	30	23	47	28	25	53	28	23	22	19	21
"slr1584"	1	0	43	30	10	22	21	14	21	32	21	25	30
"slr1585"	1	0	61	10	13	15	10	12	20	17	11	17	19
"slr1586"	1	0	12	9	5	9	6	2	10	6	5	5	9
"slr1588"	1	0	45	6	4	8	7	13	14	23	14	10	8
"slr1590"	1	0	32	37	36	32	39	39	24	39	30	33	32
"slr1591"	1	0	30	10	12	14	8	10	11	21	28	21	16
"slr1592"	1	0	44	25	34	34	36	35	23	26	28	32	22
"slr1593"	1	0	27	14	8	12	13	19	25	18	23	16	17
"slr1594"	1	0	70	39	35	36	50	42	32	30	34	40	41
"slr1595"	1	0	19	14	14	13	12	6	9	15	4	9	6
"slr1596"	1	0	130	74	60	82	83	83	107	102	101	92	91
"slr1597"	1	0	32	42	47	40	33	40	20	24	21	23	29
"slr1598"	1	0	52	25	27	19	25	33	24	31	24	38	40
"slr1599"	1	0	12	5	5	9	7	6	3	2	2	2	3
"slr1600"	1	0	24	28	15	26	31	13	26	31	36	38	32
"slr1601"	1	0	49	42	38	42	35	36	37	25	32	44	44
"slr1603"	1	0	62	39	39	36	41	41	30	37	40	33	46
"slr1604"	1	0	117	77	92	99	65	97	102	94	107	103	115
"slr1608"	1	0	38	29	19	20	24	23	22	17	30	19	21
"slr1609"	1	0	91	63	55	73	54	45	72	69	63	90	61
"slr1610"	1	0	44	48	36	42	42	46	30	37	29	30	27
"slr1611"	1	0	13	6	1	4	2	3	4	0	3	5	6
"slr1612"	1	0	58	35	28	46	30	28	35	37	35	31	39
"slr1613"	1	0	37	15	11	10	13	13	23	19	16	20	12
"slr1614"	1	0	16	16	10	11	11	15	16	17	10	18	15
"slr1615"	1	0	81	88	102	100	92	80	98	86	93	92	87
"slr1616"	1	0	47	27	20	27	26	19	38	21	33	23	25
"slr1617"	1	0	72	38	35	23	42	48	47	39	51	63	39
"slr1618"	1	0	47	18	28	28	29	28	41	40	33	44	35
"slr1619"	1	0	28	16	24	37	31	29	26	34	21	26	24
"slr1622"	1	0	32	45	29	40	47	50	45	57	43	58	60
"slr1623"	1	0	21	24	16	16	17	12	41	39	38	23	28
"slr1624"	1	0	21	12	6	11	7	12	30	23	18	14	19
"slr1626"	1	0	20	15	7	10	13	12	8	18	20	15	10
"slr1627"	1	0	8	1	2	2	0	1	5	3	0	2	5
"slr1628"	1	0	32	39	27	24	46	37	37	33	39	26	23
"slr1629"	1	0	44	34	21	24	30	29	16	20	23	25	23
"slr1634"	1	0	4	10	4	9	6	6	13	9	18	9	8
"slr1636"	1	0	39	34	41	39	34	36	23	17	13	21	18
"slr1638"	1	0	11	10	7	9	9	19	29	21	28	35	27
"slr1639"	1	0	112	135	110	128	134	114	99	88	83	89	89
"slr1641"	1	0	230	185	167	156	171	185	167	157	171	147	147
"slr1643"	1	0	103	233	239	236	204	233	215	260	265	262	259
"slr1644"	1	0	21	13	10	17	6	5	15	9	8	8	11
"slr1645"	1	0	24	24	21	22	25	21	41	31	28	23	15
"slr1646"	1	0	33	11	14	19	16	6	19	16	24	19	22
"slr1647"	1	0	6	1	0	2	0	5	1	2	0	2	4
"slr1648"	1	0	62	36	34	40	30	38	42	52	46	52	49
"slr1649"	1	0	52	36	36	30	40	31	56	40	42	28	29
"slr1651"	1	0	84	38	29	39	39	19	34	43	35	41	30
"slr1652"	1	0	7	4	3	3	5	1	5	5	4	2	4
"slr1653"	1	0	21	14	7	2	10	3	18	12	11	12	11
"slr1655"	1	0	7	5	7	8	8	10	13	10	14	12	14
"slr1656"	1	0	46	15	21	14	10	18	22	22	23	20	23
"slr1657"	1	0	37	12	11	8	13	10	18	12	23	19	24
"slr1658"	1	0	20	14	21	18	15	16	22	24	23	18	13
"slr1659"	1	0	29	26	20	37	24	21	20	19	15	21	22
"slr1660"	1	0	36	17	17	18	15	17	27	20	25	28	18
"slr1661"	1	0	43	48	45	38	45	36	26	12	26	22	28
"slr1664"	1	0	87	49	49	52	44	55	42	43	40	46	50
"slr1665"	1	0	24	27	30	29	22	24	34	38	37	35	34
"slr1666"	1	0	41	18	18	16	14	21	54	49	55	48	44
"slr1667"	1	0	6	0	1	1	0	2	12	9	12	9	10
"slr1668"	1	0	37	27	40	26	33	28	33	38	49	52	52
"slr1670"	1	0	166	110	89	110	122	127	127	162	140	173	149
"slr1672"	1	0	43	26	22	23	28	15	30	27	34	27	22
"slr1673"	1	0	23	5	9	8	3	9	15	17	19	13	14
"slr1674"	1	0	13	7	10	7	10	8	16	11	13	15	12
"slr1675"	1	0	14	23	20	17	20	19	23	16	13	25	25
"slr1676"	1	0	22	14	15	15	10	13	5	4	7	7	8
"slr1677"	1	0	50	25	34	22	14	28	37	36	37	31	33
"slr1678"	1	0	81	60	87	77	62	78	99	104	84	92	97
"slr1679"	1	0	31	38	25	33	29	13	21	31	27	23	15
"slr1681"	1	0	25	18	11	11	12	8	25	12	15	20	33
"slr1682"	1	0	12	2	5	4	3	7	3	2	3	4	6
"slr1683"	1	0	32	28	17	26	21	17	28	19	13	18	13
"slr1684"	1	0	36	32	17	30	25	17	26	29	22	31	20
"slr1686"	1	0	22	7	7	5	8	6	11	6	17	8	11
"slr1687"	1	0	35	12	9	18	8	11	17	31	25	21	16
"slr1689"	1	0	50	23	22	32	37	29	35	36	35	45	38
"slr1690"	1	0	54	41	27	31	47	23	31	32	30	40	31
"slr1691"	1	0	62	24	22	30	23	23	35	36	54	42	33
"slr1692"	1	0	27	11	22	16	14	13	15	8	12	17	14
"slr1693"	1	0	63	73	63	61	50	61	70	67	69	75	65
"slr1694"	1	0	16	6	7	6	11	7	18	21	22	15	20
"slr1697"	1	0	117	74	52	49	53	59	73	69	65	71	84
"slr1699"	1	0	23	8	13	3	4	4	7	5	9	9	10
"slr1702"	1	0	21	21	11	11	12	16	22	18	15	20	27
"slr1703"	1	0	97	72	82	68	62	84	67	56	70	62	49
"slr1704"	1	0	20	20	25	30	20	23	11	16	14	16	14
"slr1705"	1	0	48	41	46	40	62	34	30	20	25	30	31
"slr1706"	1	0	41	29	34	32	34	37	26	33	30	24	23
"slr1708"	1	0	29	18	10	19	19	15	10	13	15	10	15
"slr1710"	1	0	156	100	77	75	90	90	92	89	98	94	79
"slr1712"	1	0	16	3	4	3	4	1	5	5	3	5	4
"slr1717"	1	0	34	24	14	21	16	11	21	17	11	21	12
"slr1718"	1	0	32	6	15	14	15	21	30	26	31	28	35
"slr1719"	1	0	51	58	57	48	65	72	138	113	130	121	102
"slr1720"	1	0	127	121	140	118	141	101	108	129	115	107	125
"slr1721"	1	0	69	26	30	24	27	37	69	72	72	75	49
"slr1722"	1	0	46	23	25	20	26	13	83	77	96	79	77
"slr1723"	1	0	15	20	20	15	16	9	5	6	7	12	7
"slr1724"	1	0	29	65	41	76	72	83	70	87	83	90	87
"slr1726"	1	0	20	11	8	10	13	10	10	12	14	16	11
"slr1727"	1	0	41	13	25	10	15	24	27	29	23	20	18
"slr1728"	1	0	10	3	3	3	4	6	7	7	5	5	4
"slr1729"	1	0	107	73	53	69	63	62	65	70	85	65	74
"slr1730"	1	0	9	3	2	1	5	5	5	4	6	5	4
"slr1731"	1	0	69	55	42	40	45	24	31	45	41	38	43
"slr1732"	1	0	41	30	22	26	32	19	17	16	17	21	26
"slr1734"	1	0	46	34	35	26	36	40	65	55	64	50	42
"slr1735"	1	0	55	27	20	14	28	23	31	29	31	23	30
"slr1736"	1	0	17	16	12	11	8	16	23	16	17	9	10
"slr1737"	1	0	53	16	20	28	19	24	38	23	30	36	29
"slr1738"	1	0	34	8	17	13	8	8	18	13	18	20	26
"slr1739"	1	0	42	57	32	44	60	42	76	62	63	59	57
"slr1740"	1	0	64	41	28	38	36	40	48	56	46	55	48
"slr1742"	1	0	41	39	39	34	30	41	34	50	42	40	44
"slr1743"	1	0	54	29	30	30	36	36	25	19	22	20	21
"slr1744"	1	0	76	59	51	51	60	45	53	88	73	82	66
"slr1746"	1	0	40	39	28	30	36	33	25	20	22	28	17
"slr1747"	1	0	74	41	35	44	34	24	43	43	43	32	39
"slr1748"	1	0	31	10	9	9	10	13	11	17	16	13	12
"slr1751"	1	0	90	114	102	94	93	136	177	174	157	164	158
"slr1752"	1	0	38	54	55	37	52	39	30	48	41	27	33
"slr1753"	1	0	52	31	33	34	26	34	50	48	30	27	37
"slr1755"	1	0	29	16	18	20	14	14	15	21	25	19	23
"slr1756"	1	0	81	62	72	62	63	88	153	140	146	180	183
"slr1759"	1	0	234	111	106	127	130	109	156	169	155	143	138
"slr1760"	1	0	44	16	17	17	12	13	16	13	17	26	30
"slr1761"	1	0	25	31	37	37	58	33	76	74	62	79	60
"slr1762"	1	0	21	4	4	5	6	8	8	6	5	6	3
"slr1763"	1	0	56	36	36	28	49	41	50	70	52	56	54
"slr1764"	1	0	17	4	5	8	3	10	10	13	7	11	7
"slr1767"	1	0	14	9	9	9	4	5	5	8	8	6	5
"slr1768"	1	0	51	28	30	28	27	24	26	29	21	20	21
"slr1770"	1	0	13	3	3	2	1	5	11	9	15	7	8
"slr1771"	1	0	70	47	26	45	43	54	36	38	38	31	34
"slr1772"	1	0	50	32	46	25	34	54	66	63	71	64	71
"slr1773"	1	0	16	15	9	25	18	5	11	14	18	18	10
"slr1774"	1	0	107	87	93	98	78	85	69	82	94	77	70
"slr1776"	1	0	27	9	7	6	6	3	9	6	10	14	12
"slr1777"	1	0	127	46	49	42	44	60	76	64	68	56	63
"slr1778"	1	0	36	16	12	14	8	14	11	15	14	22	17
"slr1779"	1	0	39	6	8	13	19	11	11	13	22	15	15
"slr1780"	1	0	27	25	29	30	31	40	23	28	29	23	18
"slr1783"	1	0	33	26	33	30	21	25	32	27	37	26	34
"slr1784"	1	0	47	21	25	24	16	15	26	21	26	23	15
"slr1787"	1	0	22	7	9	9	8	6	6	8	10	5	5
"slr1788"	1	0	122	84	62	78	84	79	71	77	73	54	66
"slr1789"	1	0	89	67	65	54	52	66	96	82	77	86	64
"slr1790"	1	0	28	73	87	85	68	62	36	35	33	28	39
"slr1791"	1	0	45	30	19	21	24	26	22	26	30	29	20
"slr1793"	1	0	77	76	72	59	61	74	110	117	106	84	98
"slr1794"	1	0	37	17	15	21	16	25	34	35	40	32	32
"slr1795"	1	0	27	19	15	15	23	21	19	17	25	25	20
"slr1796"	1	0	51	62	47	50	44	50	42	54	47	55	40
"slr1798"	1	0	78	53	34	44	43	63	46	45	48	62	52
"slr1799"	1	0	106	67	42	48	48	61	55	48	58	52	54
"slr1800"	1	0	70	39	31	36	39	28	40	30	39	39	32
"slr1803"	1	0	87	142	114	106	106	92	95	79	70	93	77
"slr1804"	1	0	25	19	29	27	22	12	20	12	12	13	14
"slr1805"	1	0	91	87	68	98	86	70	72	80	70	81	72
"slr1807"	1	0	30	13	11	8	12	10	13	9	10	19	11
"slr1808"	1	0	102	46	35	40	40	50	38	45	42	45	50
"slr1809"	1	0	51	24	22	17	19	25	29	27	25	30	31
"slr1811"	1	0	53	49	52	52	47	76	54	57	58	73	69
"slr1812"	1	0	40	13	15	26	27	26	48	49	31	28	27
"slr1813"	1	0	35	33	18	33	32	21	22	23	18	15	17
"slr1814"	1	0	29	15	20	15	20	27	16	19	10	17	15
"slr1815"	1	0	20	19	18	16	16	31	34	44	24	33	19
"slr1816"	1	0	110	77	72	72	68	75	61	60	56	52	77
"slr1818"	1	0	54	40	38	46	49	35	32	40	44	29	43
"slr1819"	1	0	54	18	21	23	21	23	45	38	43	48	32
"slr1820"	1	0	39	18	17	18	19	19	18	18	22	18	12
"slr1821"	1	0	23	16	14	13	15	7	11	11	14	16	8
"slr1822"	1	0	61	24	31	30	12	24	37	29	30	24	35
"slr1826"	1	0	12	3	6	5	8	6	24	11	10	9	9
"slr1827"	1	0	60	43	40	68	43	43	56	65	52	58	45
"slr1828"	1	0	7	6	11	13	9	6	8	6	4	4	11
"slr1829"	1	0	75	42	39	42	39	38	56	40	43	50	42
"slr1830"	1	0	41	19	30	27	27	25	30	30	19	22	25
"slr1834"	1	0	49	47	40	41	42	41	35	46	52	60	48
"slr1835"	1	0	37	23	17	20	28	41	31	45	48	36	55
"slr1837"	1	0	25	13	9	10	11	6	11	8	8	11	7
"slr1838"	1	0	6	3	3	2	4	3	7	8	11	13	9
"slr1839"	1	0	16	7	5	9	6	7	31	20	26	15	8
"slr1840"	1	0	27	11	5	13	10	24	14	8	6	13	11
"slr1841"	1	0	21	7	9	7	5	9	21	18	16	19	18
"slr1842"	1	0	52	28	28	26	42	26	76	63	55	82	72
"slr1843"	1	0	107	90	100	97	90	115	137	142	141	130	114
"slr1844"	1	0	201	120	98	118	115	93	116	111	126	115	119
"slr1846"	1	0	17	27	26	17	20	17	12	7	3	9	13
"slr1847"	1	0	24	20	34	25	46	51	87	98	107	95	94
"slr1848"	1	0	73	44	56	33	53	38	62	47	49	53	46
"slr1849"	1	0	73	23	21	21	21	19	43	35	28	23	29
"slr1851"	1	0	19	27	24	27	33	32	23	35	25	22	29
"slr1852"	1	0	31	16	34	25	28	23	40	40	46	48	46
"slr1853"	1	0	14	16	16	18	16	16	25	27	34	29	28
"slr1854"	1	0	31	17	12	16	20	21	26	19	29	23	19
"slr1855"	1	0	118	96	95	97	86	109	141	156	149	147	146
"slr1856"	1	0	6	2	0	3	4	1	7	5	9	11	8
"slr1857"	1	0	80	63	39	67	64	49	77	70	67	58	42
"slr1859"	1	0	12	2	11	8	8	17	29	28	37	36	27
"slr1860"	1	0	103	60	64	42	43	57	67	64	58	65	66
"slr1861"	1	0	10	10	10	8	7	9	10	11	13	13	11
"slr1862"	1	0	47	17	17	26	17	12	31	27	21	38	38
"slr1863"	1	0	63	33	21	22	32	19	22	28	21	23	31
"slr1864"	1	0	23	7	12	12	3	9	7	7	1	7	8
"slr1865"	1	0	32	21	17	12	19	18	18	21	16	16	21
"slr1866"	1	0	32	22	19	10	24	27	17	13	8	20	10
"slr1867"	1	0	19	6	11	7	10	8	17	22	15	12	14
