# Protein abundances computed from file 'C:\Users\timot\AppData\Local\Temp\knime_KNIME_project78896\fs-IDMer_0-71-78920\000\000\IDMerger_0\20170419_GM_Cyano_1000_R1_BC1_01_2485.mzML.idXML'
# Parameters (relevant only): top=0, average=sum
# Files/samples associated with abundance values below: 1: 'Crux_0000-00-00T00:00:00', 2: 'Crux_2019-01-09T17:14:07', 3: 'Crux_2019-01-09T17:14:11', 4: 'Crux_2019-01-09T17:14:16', 5: 'Crux_2019-01-09T17:14:20', 6: 'Crux_2019-01-09T17:14:28', 7: 'Crux_2019-01-09T17:14:35', 8: 'Crux_2019-01-09T17:14:43', 9: 'Crux_2019-01-09T17:14:51', 10: 'Crux_2019-01-09T17:14:58'
"protein"	"n_proteins"	"protein_score"	"n_peptides"	"abundance_1"	"abundance_2"	"abundance_3"	"abundance_4"	"abundance_5"	"abundance_6"	"abundance_7"	"abundance_8"	"abundance_9"	"abundance_10"
"sll1816"	1	0	31	17	15	14	17	20	36	29	22	25	31
"sll1817"	1	0	23	12	19	22	16	17	40	41	45	45	24
"sll1818"	1	0	49	36	31	37	22	38	47	55	58	60	45
"sll1819"	1	0	34	28	21	30	31	25	26	25	24	24	28
"sll1820"	1	0	37	16	18	30	18	22	26	33	23	20	30
"sll1821"	1	0	34	23	22	20	35	14	31	42	30	41	38
"sll1822"	1	0	27	11	12	9	14	12	17	11	22	24	14
"sll1823"	1	0	60	29	22	31	27	20	45	49	50	53	47
"sll1824"	1	0	13	1	3	4	2	1	5	4	4	4	5
"sll1825"	1	0	9	2	4	7	1	5	11	8	6	4	5
"sll1830"	1	0	33	32	36	32	22	41	10	18	18	21	15
"sll1831"	1	0	37	16	24	13	11	16	19	13	17	30	26
"sll1832"	1	0	6	2	2	2	2	3	4	6	2	2	1
"sll1833"	1	0	93	65	33	46	40	41	51	59	60	44	45
"sll1834"	1	0	9	0	0	1	1	0	5	6	4	10	4
"sll1835"	1	0	20	9	10	9	17	10	19	18	22	17	19
"sll1837"	1	0	11	4	6	4	8	10	14	18	17	7	9
"sll1841"	1	0	44	10	21	15	15	25	33	37	38	30	29
"sll1845"	1	0	7	0	2	4	1	0	2	1	4	3	4
"sll1848"	1	0	29	25	20	34	27	12	18	25	9	15	24
"sll1849"	1	0	43	24	17	16	18	21	35	30	33	25	20
"sll1851"	1	0	7	1	1	0	0	3	5	2	2	2	6
"sll1852"	1	0	24	11	5	7	8	20	29	26	31	31	21
"sll1853"	1	0	18	8	9	5	11	7	8	10	7	9	7
"sll1854"	1	0	39	19	24	17	21	17	31	41	24	24	28
"sll1858"	1	0	48	15	29	24	17	12	23	20	16	21	21
"sll1861"	1	0	26	4	6	4	7	9	13	18	17	13	8
"sll1862"	1	0	11	7	4	5	7	0	2	3	5	4	4
"sll1863"	1	0	24	16	11	19	18	15	40	36	29	33	34
"sll1864"	1	0	73	24	17	27	24	26	27	36	18	31	26
"sll1865"	1	0	60	23	19	26	28	21	37	32	38	29	25
"sll1866"	1	0	13	6	2	3	6	4	3	5	4	5	8
"sll1868"	1	0	103	35	46	34	58	51	78	76	65	74	78
"sll1869"	1	0	33	22	14	19	19	16	24	22	21	26	21
"sll1870"	1	0	30	8	5	5	3	10	10	11	18	19	20
"sll1871"	1	0	90	26	25	25	34	23	61	47	51	66	52
"sll1872"	1	0	59	49	44	41	43	59	55	60	59	64	51
"sll1873"	1	0	19	5	4	4	9	6	29	24	14	28	31
"sll1874"	1	0	46	24	14	19	24	11	28	33	29	21	13
"sll1875"	1	0	28	13	9	13	22	6	24	23	29	27	36
"sll1876"	1	0	64	40	24	48	32	42	46	53	47	51	52
"sll1878"	1	0	40	8	3	6	9	7	18	18	27	21	17
"sll1879"	1	0	54	18	9	19	19	17	24	20	23	19	18
"sll1880"	1	0	16	9	3	2	7	2	14	13	21	22	17
"sll1882"	1	0	28	7	7	5	11	4	21	20	24	17	9
"sll1883"	1	0	48	32	37	32	32	33	28	27	36	31	30
"sll1884"	1	0	48	22	8	16	20	14	18	19	23	36	27
"sll1885"	1	0	31	16	25	22	27	21	17	23	21	17	20
"sll1886"	1	0	7	7	4	9	1	2	2	6	4	5	5
"sll1888"	1	0	25	10	6	21	11	8	23	23	20	21	16
"sll1890"	1	0	9	4	4	1	5	2	5	5	7	2	8
"sll1891"	1	0	9	6	7	7	8	5	7	8	6	10	5
"sll1892"	1	0	18	8	6	12	12	7	14	16	12	13	13
"sll1893"	1	0	34	20	23	13	13	14	19	19	15	13	19
"sll1894"	1	0	78	32	23	29	25	20	56	59	54	66	58
"sll1895"	1	0	69	31	36	35	39	28	32	40	44	39	35
"sll1897"	1	0	25	12	6	15	12	11	9	12	6	13	10
"sll1898"	1	0	18	3	7	7	9	1	9	7	12	6	6
"sll1899"	1	0	23	20	14	22	24	16	15	15	20	11	16
"sll1900"	1	0	21	7	6	11	6	6	23	11	17	15	19
"sll1902"	1	0	67	34	34	44	25	34	51	47	66	61	50
"sll1905"	1	0	99	33	34	39	29	37	71	99	69	81	63
"sll1906"	1	0	31	17	7	22	16	12	22	32	29	26	26
"sll1908"	1	0	70	25	20	14	24	15	49	67	50	62	71
"sll1909"	1	0	21	16	13	11	9	7	27	20	20	19	14
"sll1910"	1	0	98	35	39	43	38	56	90	89	64	74	83
"sll1911"	1	0	26	12	16	21	12	16	31	22	37	29	27
"sll1912"	1	0	13	3	4	2	6	4	3	1	2	6	0
"sll1913"	1	0	52	20	24	21	20	18	32	23	28	24	27
"sll1915"	1	0	14	7	2	4	3	0	9	6	7	3	3
"sll1916"	1	0	15	3	1	2	2	2	3	4	8	3	7
"sll1917"	1	0	28	7	3	4	6	4	19	8	17	17	10
"sll1920"	1	0	48	21	17	24	16	18	27	25	22	23	28
"sll1921"	1	0	42	21	18	17	25	32	53	42	48	40	45
"sll1924"	1	0	39	16	13	13	17	11	19	9	8	23	15
"sll1925"	1	0	20	19	15	18	18	17	16	16	26	22	23
"sll1926"	1	0	3	9	5	16	12	8	6	12	11	9	13
"sll1927"	1	0	64	30	18	25	33	22	45	41	31	46	48
"sll1929"	1	0	41	22	19	25	19	17	17	19	22	23	15
"sll1930"	1	0	1	0	0	0	0	0	0	0	0	1	2
"sll1931"	1	0	60	23	32	14	27	25	53	47	59	51	48
"sll1932"	1	0	165	118	106	109	102	95	141	181	181	147	151
"sll1933"	1	0	69	34	40	36	47	41	84	69	59	59	70
"sll1934"	1	0	21	9	7	10	4	5	22	15	20	11	17
"sll1937"	1	0	12	3	5	6	3	1	7	5	5	6	8
"sll1938"	1	0	22	2	1	6	4	4	7	15	11	11	10
"sll1939"	1	0	37	19	23	17	18	27	37	46	38	44	39
"sll1940"	1	0	15	7	5	5	10	6	22	14	16	26	10
"sll1941"	1	0	110	40	29	28	26	33	54	56	63	66	48
"sll1942"	1	0	13	8	4	10	5	10	6	12	15	14	9
"sll1945"	1	0	77	15	20	31	21	21	54	63	58	49	45
"sll1946"	1	0	36	27	21	13	24	16	26	16	25	24	23
"sll1949"	1	0	12	8	3	5	4	2	2	8	8	6	11
"sll1950"	1	0	20	13	8	7	7	10	10	22	16	15	19
"sll1951"	1	0	22	16	15	15	10	15	22	28	18	19	15
"sll1954"	1	0	48	29	27	36	31	28	31	36	33	42	39
"sll1956"	1	0	13	4	6	1	2	5	4	2	5	10	2
"sll1957"	1	0	16	5	3	6	2	3	6	7	12	6	10
"sll1958"	1	0	43	25	20	22	26	24	26	27	22	23	24
"sll1959"	1	0	14	8	2	4	8	7	9	10	16	10	13
"sll1960"	1	0	12	4	12	6	5	9	11	14	15	9	22
"sll1961"	1	0	47	26	14	16	16	16	49	55	53	39	37
"sll1965"	1	0	13	10	7	8	3	8	8	12	8	8	5
"sll1967"	1	0	51	33	21	26	22	24	35	32	36	51	35
"sll1968"	1	0	31	5	5	3	7	6	23	17	18	21	23
"sll1969"	1	0	17	11	14	13	15	13	6	7	10	8	8
"sll1971"	1	0	44	23	21	18	23	15	26	26	25	48	28
"sll1973"	1	0	16	1	6	4	3	2	9	9	12	3	7
"sll1979"	1	0	16	15	8	12	7	7	16	8	12	8	12
"sll1980"	1	0	10	6	3	1	3	7	9	12	8	9	10
"sll1981"	1	0	66	18	24	21	23	19	53	59	58	55	54
"sll1982"	1	0	26	21	14	18	18	19	23	26	30	22	13
"sll1985"	1	0	6	0	0	0	0	1	3	3	2	2	1
"sll1987"	1	0	117	63	71	70	56	71	114	121	113	117	104
"sll1988"	1	0	43	17	15	10	16	10	28	31	34	32	33
"sll1994"	1	0	42	19	16	20	26	17	33	52	48	47	36
"sll1995"	1	0	44	35	19	19	19	24	35	28	26	23	20
"sll1998"	1	0	1	0	0	0	0	0	0	1	0	1	0
"sll1999"	1	0	2	3	4	2	0	5	9	8	12	8	5
"sll2001"	1	0	64	42	46	39	57	41	83	79	90	82	82
"sll2002"	1	0	27	15	10	16	18	4	30	27	28	34	26
"sll2003"	1	0	39	19	7	13	14	7	23	22	15	15	14
"sll2005"	1	0	198	112	96	112	111	106	192	203	210	189	211
"sll2006"	1	0	9	2	4	2	1	2	1	1	4	4	1
"sll2007"	1	0	18	4	1	3	4	2	7	2	4	7	8
"sll2008"	1	0	27	9	7	12	9	10	22	26	26	25	27
"sll2009"	1	0	37	23	21	14	19	13	31	21	15	21	23
"sll2010"	1	0	43	23	24	26	25	16	56	61	62	57	47
"sll2011"	1	0	15	4	2	3	4	1	17	7	5	15	10
"sll2012"	1	0	50	18	18	16	22	16	27	27	26	25	25
"sll2013"	1	0	13	4	3	2	3	0	3	2	5	4	4
"sll2014"	1	0	42	26	21	25	17	27	34	28	32	31	25
"sll2015"	1	0	38	23	17	25	18	17	18	20	26	20	15
"sll5002"	1	0	14	18	12	19	15	11	11	19	11	17	12
"sll5003"	1	0	16	11	7	15	14	7	9	12	15	7	12
"sll5004"	1	0	16	19	18	24	21	18	17	15	19	15	9
"sll5006"	1	0	5	3	2	2	1	1	7	7	4	3	3
"sll5014"	1	0	61	30	45	30	32	31	34	49	42	56	41
"sll5026"	1	0	108	44	49	52	47	44	75	74	89	73	52
"sll5028"	1	0	19	8	4	3	8	3	10	6	5	12	6
"sll5030"	1	0	37	10	6	12	9	16	29	24	30	38	21
"sll5032"	1	0	9	10	5	7	7	10	4	8	6	6	3
"sll5033"	1	0	18	1	1	3	3	4	12	14	13	14	18
"sll5034"	1	0	34	14	14	11	20	16	26	24	26	32	26
"sll5035"	1	0	20	18	17	17	20	22	20	17	29	12	19
"sll5036"	1	0	33	9	11	9	9	8	17	21	13	13	16
"sll5041"	1	0	29	24	19	19	21	24	25	24	21	29	25
"sll5042"	1	0	48	18	20	20	18	20	36	36	30	34	22
"sll5043"	1	0	32	13	17	21	26	19	20	25	16	19	25
"sll5044"	1	0	19	10	4	8	13	2	12	7	8	6	12
"sll5046"	1	0	30	18	15	12	17	8	24	31	26	28	25
"sll5047"	1	0	44	21	23	17	18	13	24	16	31	35	19
"sll5048"	1	0	41	14	7	8	11	6	23	24	18	29	28
"sll5049"	1	0	34	9	9	4	10	8	22	5	14	16	13
"sll5050"	1	0	45	8	12	16	18	16	23	17	28	14	20
"sll5052"	1	0	73	31	23	26	28	21	52	49	53	40	47
"sll5057"	1	0	35	13	11	17	15	12	25	24	26	22	18
"sll5059"	1	0	23	7	8	9	7	6	11	15	11	13	16
"sll5060"	1	0	136	48	21	45	33	27	86	102	105	122	113
"sll5061"	1	0	6	0	1	1	0	0	7	6	8	5	3
"sll5062"	1	0	21	12	8	12	10	5	15	10	10	14	14
"sll5063"	1	0	32	17	10	10	12	14	21	22	23	34	25
"sll5066"	1	0	34	22	19	25	33	18	32	41	46	24	31
"sll5067"	1	0	27	16	16	17	7	22	16	13	18	14	16
"sll5069"	1	0	37	18	6	13	12	11	23	22	26	22	25
"sll5072"	1	0	19	15	15	14	11	10	14	13	21	20	18
"sll5075"	1	0	17	5	8	4	7	7	9	16	9	11	16
"sll5076"	1	0	19	7	2	6	4	5	8	6	6	6	11
"sll5079"	1	0	37	12	6	11	10	5	16	13	28	26	18
"sll5080"	1	0	35	20	10	7	17	23	23	22	29	27	19
"sll5081"	1	0	33	15	20	10	15	10	30	35	25	27	23
"sll5083"	1	0	84	56	51	60	49	51	73	51	56	71	76
"sll5084"	1	0	19	5	2	9	9	8	22	31	16	24	20
"sll5086"	1	0	36	12	9	12	11	7	53	34	40	35	31
"sll5089"	1	0	21	2	2	5	3	4	16	13	5	13	15
"sll5090"	1	0	3	0	0	0	0	0	0	2	2	2	1
"sll5094"	1	0	23	11	16	13	13	10	20	13	17	12	22
"sll5097"	1	0	55	17	16	13	19	14	39	26	36	26	24
"sll5104"	1	0	1	0	0	1	0	1	6	1	4	0	1
"sll5107"	1	0	6	11	5	9	6	7	2	4	3	2	1
"sll5109"	1	0	28	7	6	14	17	11	23	21	22	28	27
"sll5122"	1	0	57	15	14	15	18	15	38	43	37	34	30
"sll5123"	1	0	15	4	4	4	2	3	7	1	2	6	3
"sll5128"	1	0	19	4	3	2	2	2	21	17	15	28	12
"sll5130"	1	0	19	2	0	6	9	8	12	21	15	12	6
"sll5132"	1	0	86	34	22	27	23	23	46	54	47	38	44
"sll6036"	1	0	2	1	1	3	0	1	4	2	3	1	2
"sll6052"	1	0	30	16	14	12	12	16	25	24	20	24	17
"sll6053"	1	0	73	26	28	25	34	35	51	53	49	53	47
"sll6054"	1	0	29	18	12	18	13	15	28	20	21	30	16
"sll6055"	1	0	26	10	12	5	15	9	9	18	12	14	13
"sll6059"	1	0	8	1	0	0	1	1	12	7	5	5	4
"sll6060"	1	0	14	8	2	4	6	1	11	18	12	19	5
"sll6093"	1	0	31	19	17	14	18	19	13	26	25	23	29
"sll6098"	1	0	53	27	17	14	22	10	21	26	30	41	35
"sll6109"	1	0	5	0	1	3	2	0	3	6	5	3	4
"sll7001"	1	0	13	3	4	5	3	4	9	10	16	20	17
"sll7002"	1	0	17	3	1	5	6	3	9	10	11	9	11
"sll7003"	1	0	13	5	4	5	4	1	5	6	6	3	3
"sll7006"	1	0	3	2	0	1	0	0	0	0	1	0	0
"sll7009"	1	0	43	18	16	18	23	16	17	18	15	17	14
"sll7027"	1	0	18	21	13	27	25	25	18	31	21	17	24
"sll7028"	1	0	39	9	3	6	15	7	29	28	20	25	23
"sll7029"	1	0	43	15	11	8	8	9	23	24	22	10	20
"sll7030"	1	0	29	10	5	10	7	7	12	10	8	8	13
"sll7031"	1	0	15	9	6	11	5	5	5	9	14	8	10
"sll7033"	1	0	10	2	2	1	1	2	9	6	8	6	6
"sll7034"	1	0	16	2	1	1	8	1	5	4	10	3	4
"sll7043"	1	0	31	11	11	16	11	15	22	18	16	16	14
"sll7044"	1	0	16	2	5	9	9	11	13	2	16	6	9
"sll7047"	1	0	11	4	4	3	6	7	5	7	5	8	7
"sll7050"	1	0	17	7	3	2	3	3	9	7	8	9	13
"sll7055"	1	0	21	7	5	8	5	12	37	30	28	24	21
"sll7056"	1	0	14	8	5	2	3	2	5	6	7	6	14
"sll7062"	1	0	49	12	13	8	7	13	44	39	36	31	32
"sll7063"	1	0	126	64	73	70	65	58	70	86	92	98	98
"sll7064"	1	0	30	42	43	40	40	26	28	21	28	19	20
"sll7065"	1	0	71	28	26	28	16	25	38	52	45	30	43
"sll7066"	1	0	115	47	37	48	45	40	68	64	62	67	71
"sll7067"	1	0	73	33	25	31	26	29	32	42	34	40	36
"sll7069"	1	0	7	1	1	4	4	1	4	1	3	0	3
"sll7070"	1	0	15	9	10	10	6	11	22	25	28	15	19
"sll7075"	1	0	47	18	18	19	21	20	15	23	32	17	18
"sll7077"	1	0	19	7	4	3	7	4	9	10	9	13	12
"sll7078"	1	0	58	39	28	24	29	32	56	63	52	44	55
"sll7085"	1	0	101	44	45	53	59	57	91	84	79	73	84
"sll7086"	1	0	17	12	8	10	8	13	15	12	12	12	10
"sll7087"	1	0	25	10	10	6	10	18	9	18	18	17	18
"sll7089"	1	0	37	17	14	14	11	20	29	19	18	22	16
"sll7090"	1	0	123	62	51	38	52	49	84	71	93	65	62
"sll7103"	1	0	17	4	3	2	4	2	3	9	7	7	2
"sll7106"	1	0	69	20	23	23	31	13	37	43	41	44	32
"sll8001"	1	0	44	10	17	24	24	17	19	23	21	28	25
"sll8002"	1	0	18	13	9	10	11	6	14	10	13	17	19
"sll8004"	1	0	17	13	19	15	9	18	23	29	31	19	24
"sll8006"	1	0	74	36	34	23	33	15	47	40	49	33	34
"sll8007"	1	0	17	9	5	6	8	9	12	15	16	18	17
"sll8009"	1	0	69	27	29	37	34	34	47	47	41	45	38
"sll8011"	1	0	10	0	3	5	6	3	5	5	5	4	1
"sll8012"	1	0	19	5	9	9	10	11	10	8	6	10	9
"sll8017"	1	0	29	30	31	28	30	34	37	24	33	31	33
"sll8018"	1	0	96	53	42	50	59	42	67	68	63	61	81
"sll8019"	1	0	81	45	31	44	50	54	68	62	57	54	66
"sll8020"	1	0	32	8	11	7	11	4	17	17	17	10	14
"sll8025"	1	0	12	8	6	4	11	3	4	3	2	0	3
"sll8027"	1	0	17	3	8	8	3	5	6	10	7	11	14
"sll8031"	1	0	26	8	10	7	4	10	17	17	21	22	23
"sll8032"	1	0	3	1	0	1	2	0	1	0	0	1	0
"sll8033"	1	0	10	4	1	3	1	6	5	4	2	4	3
"sll8034"	1	0	30	9	13	15	12	13	19	18	13	18	19
"sll8035"	1	0	14	23	13	14	17	9	21	21	17	22	16
"sll8040"	1	0	52	28	18	33	23	28	31	29	23	23	34
"sll8048"	1	0	43	20	15	25	16	14	18	26	28	25	25
"sll8049"	1	0	153	71	64	59	69	80	91	107	86	87	79
"sll9006"	1	0	7	5	2	13	3	1	10	11	4	11	12
"slr0001"	1	0	18	11	18	11	11	12	17	21	10	14	15
"slr0006"	1	0	34	28	21	25	15	18	28	32	24	19	26
"slr0007"	1	0	15	6	3	4	3	3	6	10	10	10	5
"slr0008"	1	0	17	8	1	12	8	10	14	15	12	13	17
"slr0009"	1	0	87	109	80	82	77	70	286	294	282	226	227
"slr0011"	1	0	13	9	4	2	1	0	7	9	13	13	13
"slr0012"	1	0	13	19	8	6	9	10	11	24	24	16	21
"slr0013"	1	0	30	19	15	17	21	13	35	23	34	32	29
"slr0014"	1	0	28	16	14	9	9	7	17	22	20	25	25
"slr0015"	1	0	46	15	13	10	13	7	23	36	30	36	25
"slr0016"	1	0	25	14	7	11	11	15	17	14	13	12	17
"slr0017"	1	0	52	25	24	22	37	21	39	36	45	31	29
"slr0018"	1	0	37	15	22	18	19	17	27	28	19	27	31
"slr0019"	1	0	47	22	13	19	13	23	21	27	20	29	32
"slr0020"	1	0	112	25	26	24	30	26	56	48	72	60	61
"slr0021"	1	0	43	17	23	15	21	18	30	34	31	19	24
"slr0022"	1	0	14	3	3	4	1	5	8	11	3	7	9
"slr0023"	1	0	20	10	17	19	9	9	12	15	17	19	14
"slr0031"	1	0	54	22	21	14	18	20	31	40	41	34	39
"slr0032"	1	0	58	29	22	25	30	19	49	54	55	55	34
"slr0033"	1	0	15	19	15	20	18	9	22	17	24	16	14
"slr0036"	1	0	18	8	15	9	4	13	28	21	18	18	15
"slr0038"	1	0	21	22	8	13	18	9	13	20	17	11	16
"slr0039"	1	0	28	7	13	11	15	4	20	19	23	19	14
"slr0040"	1	0	47	29	35	34	26	27	47	45	54	43	34
"slr0041"	1	0	29	9	6	15	12	8	33	26	28	23	22
"slr0042"	1	0	17	4	1	4	3	2	18	11	16	8	7
"slr0043"	1	0	77	32	39	31	30	31	79	81	87	60	59
"slr0044"	1	0	35	25	15	12	16	21	37	48	42	32	23
"slr0049"	1	0	39	15	12	15	23	14	32	34	27	29	35
"slr0050"	1	0	44	19	9	14	17	11	26	30	27	21	23
"slr0051"	1	0	19	6	4	6	5	8	13	9	13	15	11
"slr0053"	1	0	10	14	12	13	14	12	5	6	3	8	5
"slr0054"	1	0	6	0	0	0	0	0	3	4	6	3	3
"slr0055"	1	0	11	9	2	11	8	4	11	13	12	14	13
"slr0056"	1	0	13	9	11	11	5	10	19	14	17	20	15
"slr0058"	1	0	32	29	15	40	31	30	26	21	28	25	34
"slr0059"	1	0	10	1	4	6	3	5	4	2	5	1	1
"slr0060"	1	0	47	23	28	15	25	26	37	19	27	23	31
"slr0061"	1	0	30	14	11	16	17	12	9	17	17	19	14
"slr0063"	1	0	123	73	85	79	89	97	107	89	103	97	94
"slr0064"	1	0	35	15	10	21	15	10	42	38	31	41	32
"slr0065"	1	0	16	8	9	5	11	8	12	11	10	14	12
"slr0066"	1	0	41	29	28	31	48	23	50	22	31	30	27
"slr0067"	1	0	33	17	17	15	21	15	22	25	19	22	26
"slr0069"	1	0	27	8	9	2	13	12	20	16	9	21	15
"slr0070"	1	0	28	33	32	32	25	35	19	15	13	15	13
"slr0072"	1	0	34	22	15	16	18	16	13	19	23	22	16
"slr0073"	1	0	43	29	26	27	18	22	42	37	58	52	38
"slr0074"	1	0	67	46	60	48	53	61	76	85	77	73	70
"slr0075"	1	0	37	27	19	24	25	24	24	31	31	25	35
"slr0076"	1	0	44	13	16	12	22	16	48	29	38	35	29
"slr0077"	1	0	36	15	17	14	13	4	10	18	24	16	15
"slr0078"	1	0	20	4	5	5	10	5	11	17	14	10	17
"slr0079"	1	0	81	43	32	40	46	29	55	44	52	53	63
"slr0080"	1	0	37	39	36	47	56	45	40	32	29	27	11
"slr0081"	1	0	41	9	14	17	17	17	20	23	28	24	17
"slr0082"	1	0	47	20	15	10	24	17	20	26	25	20	13
"slr0083"	1	0	88	44	34	59	42	43	53	65	64	55	63
"slr0084"	1	0	13	6	4	6	12	5	12	10	10	9	11
"slr0086"	1	0	57	23	10	19	23	12	28	23	30	23	23
"slr0088"	1	0	63	24	16	24	18	26	32	39	33	41	30
"slr0089"	1	0	27	12	10	19	12	10	20	18	13	13	16
"slr0090"	1	0	15	10	8	7	8	5	8	15	12	15	8
"slr0091"	1	0	47	21	21	31	18	19	39	29	27	30	22
"slr0092"	1	0	25	8	13	9	10	12	15	16	12	17	20
"slr0093"	1	0	66	40	37	49	28	32	28	38	46	38	43
"slr0095"	1	0	21	6	6	12	4	10	3	7	5	6	5
"slr0096"	1	0	39	12	5	3	8	8	23	23	19	22	24
"slr0099"	1	0	27	24	33	40	25	39	23	25	31	29	29
"slr0103"	1	0	20	8	13	21	12	7	19	15	16	21	17
"slr0104"	1	0	101	29	26	30	37	34	74	73	70	69	70
"slr0105"	1	0	75	54	45	50	48	36	56	66	68	69	54
"slr0106"	1	0	48	26	22	36	32	33	31	30	35	16	23
"slr0108"	1	0	26	4	7	6	8	5	9	9	12	15	16
"slr0109"	1	0	32	18	17	21	26	30	35	52	37	46	42
"slr0110"	1	0	33	5	12	12	9	9	24	29	18	18	25
"slr0111"	1	0	30	16	9	8	4	5	7	14	13	12	15
"slr0112"	1	0	8	2	3	3	5	1	10	4	2	3	5
"slr0114"	1	0	48	22	18	21	24	12	37	46	37	47	42
"slr0115"	1	0	30	17	20	11	13	14	18	24	17	14	25
"slr0116"	1	0	23	12	6	15	8	8	16	27	16	25	23
"slr0118"	1	0	74	40	35	37	29	32	63	69	65	66	56
"slr0119"	1	0	26	14	5	9	10	6	15	9	15	10	11
"slr0120"	1	0	34	19	13	18	26	15	25	29	29	21	25
"slr0121"	1	0	58	23	20	20	17	15	36	34	32	35	28
"slr0142"	1	0	9	2	2	2	5	3	6	11	8	5	4
"slr0143"	1	0	113	59	46	51	46	48	78	73	81	85	83
"slr0144"	1	0	20	4	3	2	5	7	13	17	13	14	14
"slr0145"	1	0	9	12	9	11	10	10	10	13	8	12	7
"slr0146"	1	0	14	3	6	5	6	3	7	10	10	9	10
"slr0147"	1	0	22	7	11	7	6	5	19	8	18	13	10
"slr0148"	1	0	31	17	13	15	15	5	44	37	31	31	37
"slr0149"	1	0	36	19	9	14	21	11	21	17	25	23	14
"slr0150"	1	0	5	5	4	2	8	7	8	8	8	6	4
"slr0151"	1	0	30	20	16	16	20	16	24	19	20	17	15
"slr0152"	1	0	67	19	13	25	29	25	42	39	32	40	44
"slr0156"	1	0	174	77	61	73	63	58	114	115	107	97	106
"slr0157"	1	0	16	16	12	8	18	11	19	31	19	23	16
"slr0161"	1	0	55	19	22	20	22	34	41	52	32	40	48
"slr0162"	1	0	29	16	23	18	18	25	40	29	25	30	20
"slr0163"	1	0	24	8	5	12	10	11	21	9	11	13	15
"slr0164"	1	0	24	4	11	4	7	9	18	23	16	16	19
"slr0165"	1	0	39	23	13	14	29	21	38	37	33	22	25
"slr0168"	1	0	22	4	6	6	1	3	9	13	15	7	14
"slr0169"	1	0	20	3	5	10	7	5	3	5	5	5	5
"slr0171"	1	0	27	11	8	4	3	7	15	11	14	15	10
"slr0172"	1	0	17	21	13	22	17	13	32	35	37	41	55
"slr0179"	1	0	50	25	15	22	13	15	20	22	18	16	27
"slr0181"	1	0	32	24	17	34	22	25	29	27	32	32	27
"slr0184"	1	0	21	13	9	14	9	14	17	21	15	14	6
"slr0185"	1	0	17	6	10	11	9	6	11	8	8	11	11
"slr0186"	1	0	54	12	17	15	20	17	29	39	29	31	26
"slr0191"	1	0	65	24	14	23	23	16	29	45	32	38	32
"slr0192"	1	0	13	4	2	11	7	5	5	9	5	8	13
"slr0193"	1	0	29	9	13	12	12	17	18	19	26	24	15
"slr0194"	1	0	28	14	18	11	17	9	32	32	45	48	36
"slr0195"	1	0	18	17	5	17	17	18	13	6	20	20	25
"slr0196"	1	0	5	0	1	0	0	0	6	10	4	6	7
"slr0197"	1	0	65	23	21	29	31	18	46	42	40	40	34
"slr0199"	1	0	21	16	14	24	7	15	14	14	11	13	12
"slr0201"	1	0	25	6	10	10	8	19	27	16	26	18	17
"slr0204"	1	0	5	3	8	7	3	0	3	5	2	3	2
"slr0207"	1	0	80	36	33	31	28	21	55	64	59	40	43
"slr0208"	1	0	32	31	17	36	26	22	35	28	36	44	48
"slr0209"	1	0	54	29	16	14	18	21	34	23	26	22	30
"slr0210"	1	0	47	15	13	11	14	10	20	23	38	26	19
"slr0211"	1	0	46	13	17	22	20	21	27	36	42	25	31
"slr0212"	1	0	140	59	60	52	57	63	80	113	95	92	87
"slr0213"	1	0	77	24	30	33	24	31	57	39	46	54	41
"slr0214"	1	0	45	22	30	27	19	24	41	39	38	29	38
"slr0216"	1	0	13	4	6	7	4	4	6	7	8	8	7
"slr0217"	1	0	18	4	8	5	6	4	7	8	11	8	5
"slr0220"	1	0	97	47	43	47	39	32	89	80	81	90	70
"slr0222"	1	0	133	48	37	43	43	43	59	78	80	57	71
"slr0224"	1	0	11	4	3	2	3	1	3	6	1	4	7
"slr0226"	1	0	27	11	8	16	10	14	16	19	23	19	21
"slr0228"	1	0	87	54	45	70	49	47	106	103	98	109	85
"slr0229"	1	0	19	10	6	13	11	8	13	17	13	19	17
"slr0231"	1	0	22	17	9	7	6	10	13	14	16	15	8
"slr0232"	1	0	13	5	3	5	2	4	9	11	8	13	12
"slr0233"	1	0	7	1	1	2	1	0	3	3	2	5	6
"slr0236"	1	0	30	10	4	9	13	7	25	19	24	13	12
"slr0237"	1	0	81	40	45	36	36	40	92	81	80	72	75
"slr0238"	1	0	20	5	6	6	4	6	8	10	15	10	19
"slr0239"	1	0	17	4	2	5	4	3	12	10	8	12	16
"slr0240"	1	0	17	12	8	5	8	7	8	7	6	8	9
"slr0241"	1	0	12	3	6	4	2	2	5	0	1	6	3
"slr0242"	1	0	15	4	3	5	8	5	10	12	17	11	9
"slr0243"	1	0	19	12	9	9	8	8	12	10	15	9	11
"slr0244"	1	0	37	29	30	36	25	27	36	27	49	48	44
"slr0245"	1	0	23	5	2	3	4	10	21	16	17	23	19
"slr0249"	1	0	7	4	4	3	2	2	9	5	12	3	9
"slr0250"	1	0	15	6	5	3	8	7	20	29	28	31	24
