# Protein abundances computed from file 'C:\Users\timot\AppData\Local\Temp\knime_KNIME_project41745\fs-IDMer_0-71-41787\000\000\IDMerger_0\20170419_GM_Cyano_1000_R1_BC1_01_2485.idXML'
# Parameters (relevant only): top=0, average=sum
# Files/samples associated with abundance values below: 1: 'MS-GF+_2019-01-05T22:59:50', 2: 'MS-GF+_2019-01-06T09:31:45', 3: 'MS-GF+_2019-01-06T10:13:29', 4: 'MS-GF+_2019-01-06T10:58:19', 5: 'MS-GF+_2019-01-06T11:44:39', 6: 'MS-GF+_2019-01-06T13:08:17', 7: 'MS-GF+_2019-01-06T14:31:32', 8: 'MS-GF+_2019-01-06T15:56:55', 9: 'MS-GF+_2019-01-06T17:17:30', 10: 'MS-GF+_2019-01-06T18:32:53'
"protein"	"n_proteins"	"protein_score"	"n_peptides"	"abundance_1"	"abundance_2"	"abundance_3"	"abundance_4"	"abundance_5"	"abundance_6"	"abundance_7"	"abundance_8"	"abundance_9"	"abundance_10"
"sll0648"	1	0	26	15	19	28	31	40	6	9	15	12	18
"sll0649"	1	0	65	23	24	24	22	32	30	32	32	30	35
"sll0650"	1	0	26	1	4	7	6	7	10	9	6	7	3
"sll0654"	1	0	55	13	21	17	25	18	23	30	18	32	16
"sll0656"	1	0	37	15	20	7	7	13	20	23	14	17	22
"sll0657"	1	0	13	3	7	11	9	6	5	4	5	6	6
"sll0658"	1	0	12	3	0	4	3	1	5	4	5	6	11
"sll0659"	1	0	52	26	24	25	25	29	31	41	37	37	37
"sll0660"	1	0	25	22	25	23	18	20	24	24	27	28	36
"sll0661"	1	0	18	16	13	15	8	10	4	2	4	12	8
"sll0662"	1	0	20	9	11	3	5	5	10	9	12	8	4
"sll0664"	1	0	84	35	34	41	40	30	43	43	38	42	23
"sll0665"	1	0	12	0	2	2	6	0	2	3	5	1	5
"sll0666"	1	0	16	4	9	14	21	16	14	14	7	14	11
"sll0667"	1	0	38	27	55	32	47	39	26	21	17	24	23
"sll0668"	1	0	17	23	25	17	40	36	23	17	16	31	16
"sll0669"	1	0	22	11	12	26	17	12	12	9	18	15	25
"sll0670"	1	0	19	3	13	8	2	15	9	8	9	4	5
"sll0671"	1	0	54	55	35	33	47	32	34	39	35	34	43
"sll0672"	1	0	95	56	57	60	56	42	78	81	62	56	56
"sll0676"	1	0	27	28	38	31	39	27	31	30	29	27	23
"sll0678"	1	0	4	6	2	6	5	5	8	6	4	3	5
"sll0679"	1	0	39	37	27	28	37	32	25	17	24	24	31
"sll0680"	1	0	25	9	11	12	10	9	25	27	26	30	35
"sll0681"	1	0	12	16	21	15	13	10	12	3	9	9	4
"sll0682"	1	0	14	3	2	5	4	6	1	3	3	3	7
"sll0683"	1	0	45	13	29	12	12	22	32	21	35	32	24
"sll0684"	1	0	36	20	35	19	28	30	22	23	27	30	18
"sll0685"	1	0	24	10	6	6	9	6	8	10	4	6	4
"sll0686"	1	0	4	0	1	1	0	2	1	0	1	3	1
"sll0687"	1	0	39	9	3	13	5	8	19	9	13	12	12
"sll0688"	1	0	20	7	7	9	2	9	13	11	12	14	11
"sll0689"	1	0	13	1	8	3	4	1	4	9	3	6	3
"sll0690"	1	0	21	7	8	14	10	20	7	12	7	7	10
"sll0691"	1	0	11	13	11	18	25	12	4	5	4	5	7
"sll0696"	1	0	14	18	24	18	25	19	12	7	9	11	12
"sll0698"	1	0	83	42	49	43	58	54	71	75	59	70	67
"sll0702"	1	0	6	1	3	1	0	0	4	4	7	10	12
"sll0703"	1	0	48	19	15	13	13	16	34	28	34	30	24
"sll0704"	1	0	45	24	30	18	19	25	24	28	30	30	36
"sll0708"	1	0	44	29	14	20	13	11	16	14	16	25	20
"sll0709"	1	0	159	112	110	85	91	99	122	159	132	131	134
"sll0710"	1	0	226	140	171	122	158	184	180	144	151	170	155
"sll0711"	1	0	34	21	18	20	12	14	32	26	16	18	29
"sll0712"	1	0	35	14	19	14	21	19	45	37	28	34	20
"sll0716"	1	0	19	6	13	5	9	8	8	8	12	7	14
"sll0720"	1	0	32	12	13	5	12	7	10	8	11	10	8
"sll0721"	1	0	87	32	37	24	40	22	57	62	41	54	46
"sll0722"	1	0	63	18	22	24	29	31	20	28	34	31	27
"sll0723"	1	0	149	59	63	58	67	54	61	58	64	71	60
"sll0726"	1	0	63	60	50	45	39	44	102	97	91	109	101
"sll0727"	1	0	37	42	48	37	44	47	23	19	14	13	25
"sll0728"	1	0	62	41	47	45	35	41	51	62	68	51	52
"sll0729"	1	0	82	50	54	47	49	55	51	57	48	68	71
"sll0732"	1	0	17	5	7	7	10	8	15	8	11	9	9
"sll0733"	1	0	25	17	16	8	5	15	15	12	13	9	13
"sll0735"	1	0	110	72	95	77	66	72	108	133	81	91	103
"sll0736"	1	0	52	22	20	21	21	31	30	28	22	27	25
"sll0737"	1	0	52	19	19	14	19	20	23	21	24	32	26
"sll0738"	1	0	20	13	11	12	6	11	3	10	10	10	3
"sll0739"	1	0	60	22	27	10	29	23	35	30	29	29	30
"sll0740"	1	0	89	60	54	48	61	44	74	69	60	66	62
"sll0741"	1	0	183	120	111	109	107	93	106	112	130	109	102
"sll0742"	1	0	106	73	65	77	93	79	52	73	72	68	78
"sll0743"	1	0	30	32	29	17	32	27	38	34	50	41	32
"sll0744"	1	0	25	13	16	4	8	11	17	13	14	10	15
"sll0745"	1	0	44	41	37	39	41	32	48	42	45	40	36
"sll0749"	1	0	11	42	47	28	54	32	19	27	24	28	35
"sll0750"	1	0	48	20	30	22	30	23	49	44	24	35	31
"sll0751"	1	0	18	14	21	14	13	23	6	12	8	13	12
"sll0752"	1	0	32	15	18	18	18	11	16	19	21	24	18
"sll0753"	1	0	34	21	24	23	29	28	17	26	21	32	19
"sll0754"	1	0	52	24	31	22	25	31	23	23	23	36	41
"sll0755"	1	0	26	22	11	18	16	16	18	19	18	21	15
"sll0756"	1	0	9	8	4	4	4	7	12	12	11	17	17
"sll0757"	1	0	80	28	29	41	46	27	32	33	56	27	61
"sll0759"	1	0	52	33	25	14	20	20	20	19	24	30	28
"sll0760"	1	0	9	4	7	6	7	4	2	1	4	3	0
"sll0761"	1	0	17	18	7	14	15	16	16	16	15	13	19
"sll0762"	1	0	11	1	3	8	5	5	4	8	2	1	3
"sll0763"	1	0	4	9	4	8	12	5	2	0	3	2	2
"sll0764"	1	0	56	17	17	31	18	18	37	35	32	30	22
"sll0765"	1	0	63	44	40	37	30	39	38	39	52	47	47
"sll0766"	1	0	35	17	24	22	22	19	19	18	16	23	20
"sll0767"	1	0	163	101	73	96	90	91	120	120	117	135	133
"sll0771"	1	0	18	18	16	12	15	18	13	6	12	9	7
"sll0772"	1	0	31	19	8	16	15	18	7	14	18	9	10
"sll0775"	1	0	30	20	15	16	18	16	31	28	38	36	24
"sll0776"	1	0	118	58	39	47	63	50	45	40	34	38	44
"sll0777"	1	0	39	22	41	21	34	36	28	22	21	27	28
"sll0778"	1	0	75	57	60	54	60	51	49	39	39	35	25
"sll0779"	1	0	132	116	110	95	92	107	119	121	104	120	126
"sll0780"	1	0	11	2	4	4	1	1	4	3	1	5	2
"sll0781"	1	0	97	54	66	77	71	66	110	120	99	104	119
"sll0782"	1	0	50	15	13	23	16	18	19	18	13	20	22
"sll0783"	1	0	21	16	11	9	5	6	17	17	20	16	11
"sll0784"	1	0	38	12	25	14	24	19	22	24	21	26	23
"sll0785"	1	0	60	15	20	21	20	21	33	25	35	37	24
"sll0786"	1	0	23	13	15	19	16	9	12	17	13	8	7
"sll0787"	1	0	17	3	8	10	4	4	3	4	7	12	4
"sll0788"	1	0	2	0	0	2	1	3	2	0	0	0	0
"sll0789"	1	0	11	1	1	2	1	3	7	6	7	7	5
"sll0790"	1	0	3	1	1	0	0	1	1	1	2	1	1
"sll0792"	1	0	39	17	12	7	18	15	26	34	34	27	35
"sll0793"	1	0	5	0	0	0	0	2	0	3	1	3	1
"sll0794"	1	0	36	24	15	14	15	18	35	47	39	44	36
"sll0797"	1	0	35	20	11	9	10	9	32	21	32	28	31
"sll0798"	1	0	39	17	16	8	15	15	19	19	22	34	26
"sll0800"	1	0	40	16	16	10	10	10	11	11	11	12	12
"sll0802"	1	0	45	27	18	20	17	19	20	21	16	22	14
"sll0803"	1	0	30	10	14	6	9	16	24	18	20	22	18
"sll0804"	1	0	55	38	33	26	24	21	35	30	39	36	38
"sll0807"	1	0	15	15	19	26	18	21	23	20	23	26	19
"sll0808"	1	0	102	16	28	33	25	23	30	23	33	36	36
"sll0809"	1	0	25	6	4	6	9	14	22	24	22	14	14
"sll0810"	1	0	67	56	69	51	62	63	64	45	48	66	49
"sll0811"	1	0	36	63	37	41	45	47	41	42	62	60	45
"sll0812"	1	0	47	31	39	31	28	38	16	22	23	27	21
"sll0813"	1	0	29	8	7	8	16	14	14	13	15	8	9
"sll0814"	1	0	18	13	23	29	21	23	8	12	8	18	17
"sll0815"	1	0	61	25	14	15	22	32	19	27	26	37	20
"sll0816"	1	0	36	27	37	23	28	36	20	18	22	26	24
"sll0817"	1	0	19	10	10	13	6	13	15	16	8	15	14
"sll0818"	1	0	34	9	24	21	24	14	20	12	10	22	17
"sll0819"	1	0	21	34	9	28	18	21	90	79	87	86	81
"sll0821"	1	0	224	117	94	83	90	91	89	96	109	95	113
"sll0822"	1	0	38	13	10	23	13	16	55	62	70	65	61
"sll0823"	1	0	67	30	39	45	38	41	66	60	52	51	60
"sll0825"	1	0	58	14	13	13	12	18	16	16	19	19	20
"sll0827"	1	0	89	32	44	35	42	38	59	51	59	65	54
"sll0828"	1	0	41	30	31	23	14	12	31	28	35	27	32
"sll0829"	1	0	8	3	2	2	2	4	4	4	4	1	2
"sll0830"	1	0	65	34	59	38	51	36	45	37	44	36	34
"sll0832"	1	0	39	33	32	32	34	30	40	50	29	29	32
"sll0833"	1	0	30	33	35	25	24	27	16	12	20	14	17
"sll0834"	1	0	41	36	39	27	32	41	31	31	41	48	29
"sll0837"	1	0	36	25	37	40	30	44	55	48	51	53	55
"sll0838"	1	0	23	13	8	8	6	4	15	22	25	20	20
"sll0839"	1	0	16	21	14	17	19	20	9	7	4	9	7
"sll0842"	1	0	72	48	36	38	32	58	60	57	58	62	58
"sll0843"	1	0	31	27	22	17	21	18	23	22	24	31	19
"sll0844"	1	0	49	25	53	56	53	55	33	37	37	37	35
"sll0846"	1	0	13	16	17	11	15	13	16	16	8	12	8
"sll0847"	1	0	32	16	14	14	9	9	7	12	17	17	17
"sll0848"	1	0	92	77	63	56	59	45	76	74	67	64	66
"sll0851"	1	0	40	41	31	43	45	57	106	86	97	96	86
"sll0853"	1	0	34	17	22	18	20	23	18	29	18	15	16
"sll0854"	1	0	36	27	34	35	22	36	40	32	36	29	36
"sll0855"	1	0	40	20	25	35	31	27	34	25	17	30	28
"sll0856"	1	0	45	13	25	21	27	22	13	22	21	27	35
"sll0857"	1	0	7	10	7	10	8	17	2	7	12	18	7
"sll0858"	1	0	71	57	52	45	42	52	48	60	52	60	71
"sll0860"	1	0	25	15	33	17	28	31	32	33	46	50	45
"sll0861"	1	0	43	29	60	55	60	54	32	35	28	38	31
"sll0862"	1	0	36	26	26	30	32	24	23	23	31	20	26
"sll0863"	1	0	32	24	21	19	23	28	22	23	22	27	32
"sll0864"	1	0	16	4	8	9	7	4	7	6	10	14	7
"sll0865"	1	0	190	72	78	77	62	76	93	64	76	90	73
"sll0867"	1	0	65	40	50	47	40	49	61	61	62	55	60
"sll0868"	1	0	98	56	43	56	47	48	97	75	88	72	100
"sll0869"	1	0	42	17	11	22	18	22	13	11	14	10	17
"sll0871"	1	0	29	41	55	55	60	57	30	23	26	31	32
"sll0872"	1	0	21	20	8	8	14	15	24	38	36	30	30
"sll0873"	1	0	35	31	30	24	26	30	43	45	32	38	40
"sll0875"	1	0	13	8	10	9	10	6	10	10	8	11	11
"sll0876"	1	0	12	6	1	5	6	4	6	4	4	6	6
"sll0877"	1	0	66	35	36	24	40	35	41	48	34	42	45
"sll0886"	1	0	36	49	64	62	67	54	56	49	50	41	48
"sll0887"	1	0	58	23	27	37	44	32	39	34	39	37	36
"sll0888"	1	0	31	10	17	14	16	13	9	9	11	7	10
"sll0891"	1	0	31	16	22	19	19	17	20	19	27	21	23
"sll0892"	1	0	18	2	4	4	8	3	5	8	12	4	12
"sll0895"	1	0	32	11	21	17	12	11	22	18	17	15	16
"sll0896"	1	0	9	27	15	19	11	20	4	13	5	5	10
"sll0897"	1	0	117	69	87	91	81	78	69	80	78	80	71
"sll0898"	1	0	82	38	29	25	31	27	38	35	43	48	55
"sll0899"	1	0	53	22	20	25	28	33	35	38	30	36	41
"sll0900"	1	0	24	11	10	10	14	15	14	10	13	14	12
"sll0901"	1	0	14	11	13	13	15	12	15	17	20	14	9
"sll0902"	1	0	44	24	39	32	38	25	75	63	56	45	50
"sll0905"	1	0	15	8	7	7	9	6	13	8	12	19	10
"sll0909"	1	0	64	37	32	33	23	28	54	51	62	48	62
"sll0910"	1	0	73	56	64	70	77	69	36	43	48	53	63
"sll0911"	1	0	74	28	37	44	37	37	42	39	36	46	43
"sll0912"	1	0	168	52	82	70	116	101	81	88	91	103	104
"sll0913"	1	0	11	10	6	7	10	3	10	4	6	7	8
"sll0914"	1	0	64	26	17	29	27	15	20	22	24	30	20
"sll0915"	1	0	79	43	46	35	55	59	68	72	59	66	72
"sll0916"	1	0	24	7	25	12	21	16	16	15	15	7	24
"sll0920"	1	0	218	128	192	136	155	176	182	159	178	173	198
"sll0921"	1	0	24	10	18	11	20	16	13	12	17	14	16
"sll0922"	1	0	20	19	28	21	25	21	13	17	13	20	20
"sll0923"	1	0	95	62	59	66	46	54	83	89	72	71	66
"sll0924"	1	0	48	27	38	33	25	32	28	18	12	17	20
"sll0925"	1	0	37	24	19	19	22	29	22	22	21	29	19
"sll0926"	1	0	58	36	48	25	41	37	40	42	37	25	31
"sll0927"	1	0	44	33	39	27	36	26	36	31	45	45	47
"sll0928"	1	0	36	49	35	47	44	40	53	45	49	52	59
"sll0930"	1	0	7	3	6	3	4	8	9	11	16	12	14
"sll0931"	1	0	22	23	23	14	12	27	13	16	26	25	22
"sll0932"	1	0	13	10	9	6	22	8	4	7	6	7	6
"sll0933"	1	0	70	33	15	44	30	30	34	20	30	31	19
"sll0934"	1	0	46	57	73	49	58	65	71	86	83	85	73
"sll0936"	1	0	73	32	35	51	40	32	62	50	47	46	47
"sll0938"	1	0	27	15	7	18	18	8	27	24	27	24	25
"sll0939"	1	0	21	28	30	30	29	34	30	39	27	24	33
"sll0943"	1	0	37	30	35	35	24	24	24	25	17	21	34
"sll0944"	1	0	17	6	10	11	13	10	12	11	5	14	12
"sll0945"	1	0	90	67	56	56	86	67	97	97	93	87	87
"sll0947"	1	0	41	10	10	13	13	14	26	24	33	26	20
"sll0980"	1	0	63	33	50	23	31	46	45	36	32	30	30
"sll0981"	1	0	35	19	24	22	16	16	25	21	15	22	18
"sll0982"	1	0	23	4	5	11	6	4	19	16	17	25	26
"sll0983"	1	0	42	10	12	17	18	14	15	18	14	10	15
"sll0984"	1	0	7	14	21	13	18	19	5	2	2	5	5
"sll0985"	1	0	104	57	48	41	60	60	61	47	40	61	54
"sll0986"	1	0	20	7	4	2	4	4	18	15	15	18	9
"sll0990"	1	0	31	52	54	45	51	57	54	60	49	38	34
"sll0992"	1	0	9	1	0	3	1	3	5	0	2	1	1
"sll0993"	1	0	50	17	16	25	17	15	40	45	22	25	30
"sll0994"	1	0	15	3	6	10	5	4	12	6	5	5	7
"sll0995"	1	0	30	15	10	11	9	13	10	14	9	18	16
"sll0996"	1	0	89	58	56	59	67	61	55	57	47	56	61
"sll0997"	1	0	41	46	28	44	42	30	61	55	74	50	53
"sll0998"	1	0	55	36	38	29	40	33	35	21	32	34	40
"sll1001"	1	0	37	20	17	16	30	14	27	15	21	19	24
"sll1002"	1	0	41	3	10	9	11	7	23	22	22	16	12
"sll1003"	1	0	125	48	71	40	82	68	62	70	57	63	58
"sll1004"	1	0	44	30	25	23	30	25	39	35	30	29	38
"sll1005"	1	0	33	19	20	22	16	20	16	13	17	16	27
"sll1006"	1	0	17	24	25	26	22	16	16	16	21	16	19
"sll1009"	1	0	16	5	8	3	6	6	18	12	16	10	15
"sll1011"	1	0	73	19	13	26	33	18	25	17	31	27	30
"sll1017"	1	0	16	3	10	9	9	11	9	6	5	7	7
"sll1018"	1	0	38	23	39	27	47	42	27	25	22	21	23
"sll1019"	1	0	45	27	26	20	23	24	24	23	20	23	21
"sll1020"	1	0	79	50	56	37	59	43	48	45	44	37	50
"sll1021"	1	0	178	81	91	87	85	89	103	108	97	109	94
"sll1022"	1	0	16	3	6	1	12	7	2	3	4	8	6
"sll1023"	1	0	36	19	19	20	14	17	22	18	20	16	22
"sll1024"	1	0	27	27	23	19	12	18	24	21	20	21	16
"sll1025"	1	0	17	3	6	5	8	5	10	11	13	8	11
"sll1027"	1	0	89	51	58	54	53	40	92	94	96	77	67
"sll1028"	1	0	14	3	11	20	15	27	38	33	33	30	28
"sll1029"	1	0	11	5	12	6	7	8	32	25	21	18	11
"sll1030"	1	0	13	2	2	9	6	8	10	13	11	9	10
"sll1031"	1	0	96	89	72	56	62	59	126	120	105	90	102
"sll1032"	1	0	9	2	1	3	0	2	5	9	9	3	7
"sll1033"	1	0	56	33	38	33	41	48	68	64	64	70	70
"sll1035"	1	0	31	18	22	21	24	20	34	27	21	34	27
"sll1036"	1	0	25	12	3	11	9	8	22	18	17	17	15
"sll1037"	1	0	53	29	26	28	33	35	30	25	25	29	30
"sll1039"	1	0	61	34	26	35	25	31	31	45	36	40	43
"sll1040"	1	0	110	64	105	75	101	98	64	70	83	88	85
"sll1041"	1	0	33	25	25	17	24	18	20	17	20	28	27
"sll1043"	1	0	147	122	154	135	138	130	176	180	208	202	190
"sll1045"	1	0	13	10	15	7	6	6	10	7	5	11	8
"sll1049"	1	0	64	57	50	42	32	33	38	41	32	45	38
"sll1051"	1	0	24	24	21	19	17	24	24	14	18	17	19
"sll1052"	1	0	5	3	2	0	1	1	1	0	0	2	0
"sll1053"	1	0	87	33	35	30	37	37	71	65	72	60	62
"sll1054"	1	0	20	25	32	25	24	32	26	34	23	21	16
"sll1056"	1	0	45	21	21	18	19	23	46	44	51	59	43
"sll1057"	1	0	15	4	3	3	3	6	4	6	5	4	8
"sll1058"	1	0	26	12	13	17	11	13	26	21	17	11	11
"sll1059"	1	0	25	20	20	24	13	23	27	30	30	30	23
"sll1060"	1	0	137	76	62	66	65	58	67	76	68	69	75
"sll1061"	1	0	62	23	25	17	19	24	18	22	27	26	23
"sll1062"	1	0	48	26	22	20	16	23	18	24	20	18	16
"sll1063"	1	0	8	2	4	6	1	2	6	6	7	4	6
"sll1064"	1	0	54	33	42	33	34	32	35	34	47	45	30
"sll1068"	1	0	16	8	8	1	5	7	8	3	3	3	6
"sll1069"	1	0	58	33	27	39	34	44	68	81	51	64	73
"sll1070"	1	0	75	76	68	87	66	75	142	136	112	120	123
"sll1071"	1	0	26	23	34	31	41	33	25	25	15	21	25
"sll1072"	1	0	33	25	28	21	25	22	47	30	39	34	39
"sll1074"	1	0	175	109	120	81	87	101	151	141	120	155	143
"sll1076"	1	0	129	75	91	76	77	87	63	80	73	76	83
"sll1077"	1	0	44	29	18	20	16	8	27	38	37	45	33
"sll1078"	1	0	13	20	21	24	15	18	22	30	22	24	34
"sll1079"	1	0	27	23	24	26	21	15	34	32	27	16	32
"sll1080"	1	0	38	70	68	70	52	59	66	52	56	56	39
"sll1081"	1	0	27	9	7	10	11	15	5	11	5	9	4
"sll1082"	1	0	61	50	47	42	41	49	51	70	56	63	62
"sll1084"	1	0	137	78	63	73	65	64	91	83	73	93	94
"sll1085"	1	0	75	24	34	24	33	20	41	27	38	28	23
"sll1086"	1	0	8	5	2	2	1	3	2	2	3	1	2
"sll1087"	1	0	17	30	34	24	24	37	25	22	30	27	50
"sll1089"	1	0	11	5	16	5	17	21	16	19	15	21	24
"sll1091"	1	0	126	66	81	64	75	88	115	113	132	128	132
"sll1092"	1	0	23	6	6	8	14	10	9	5	9	14	21
"sll1094"	1	0	11	5	5	9	5	7	13	7	15	8	5
"sll1095"	1	0	15	4	9	7	5	10	5	6	1	7	8
"sll1096"	1	0	85	26	40	15	25	38	20	26	20	34	26
"sll1097"	1	0	64	60	64	64	70	72	94	106	110	108	97
"sll1098"	1	0	129	87	69	70	68	68	108	125	112	123	106
"sll1099"	1	0	92	230	167	231	172	184	566	610	585	555	485
"sll1101"	1	0	69	50	56	54	52	53	27	41	31	51	44
"sll1102"	1	0	12	4	3	8	2	2	4	2	2	7	8
"sll1103"	1	0	10	6	4	7	17	7	0	1	2	2	5
"sll1104"	1	0	27	6	7	10	10	12	27	26	18	17	18
"sll1106"	1	0	26	12	7	7	5	7	37	39	24	23	30
"sll1107"	1	0	21	10	2	10	12	7	2	11	1	7	2
"sll1108"	1	0	43	27	39	39	37	40	45	36	40	43	43
"sll1109"	1	0	4	3	0	4	2	3	13	13	14	7	6
"sll1110"	1	0	136	98	79	80	74	99	117	121	128	125	109
"sll1112"	1	0	3	3	5	4	3	3	0	2	1	1	2
"sll1118"	1	0	21	11	8	7	9	4	7	10	13	14	14
"sll1119"	1	0	28	27	32	24	24	23	15	12	20	21	23
"sll1120"	1	0	235	115	127	103	124	125	131	141	139	158	137
"sll1121"	1	0	109	52	52	38	65	55	58	52	51	57	56
"sll1123"	1	0	19	11	13	5	10	12	12	4	17	5	7
"sll1124"	1	0	173	100	103	69	82	80	91	91	80	66	78
"sll1127"	1	0	51	39	58	50	47	48	54	45	44	59	42
"sll1129"	1	0	33	25	15	32	29	23	35	26	28	30	21
"sll1130"	1	0	21	17	23	22	21	22	22	28	39	36	38
"sll1131"	1	0	12	7	13	8	10	14	13	7	6	8	3
"sll1132"	1	0	21	16	17	15	23	24	34	26	26	31	22
"sll1135"	1	0	31	12	15	21	15	17	30	18	20	29	17
"sll1138"	1	0	38	22	15	18	20	23	19	19	23	17	21
"sll1142"	1	0	24	11	11	7	15	5	33	23	28	27	25
"sll1143"	1	0	202	124	149	115	114	134	117	148	140	143	133
"sll1144"	1	0	63	43	41	42	54	49	34	37	42	38	47
"sll1147"	1	0	14	2	4	2	2	3	13	16	5	12	18
"sll1150"	1	0	15	4	3	7	6	7	10	11	11	5	4
"sll1151"	1	0	75	49	31	34	35	32	28	44	40	25	44
"sll1154"	1	0	24	15	22	7	14	14	12	13	6	10	8
"sll1155"	1	0	13	6	5	7	3	5	4	5	8	5	7
"sll1156"	1	0	47	12	20	28	27	30	30	17	17	28	17
"sll1157"	1	0	27	17	14	15	14	17	16	14	14	14	14
"sll1158"	1	0	21	5	9	7	6	3	10	15	11	12	13
"sll1159"	1	0	45	23	13	15	11	15	13	14	25	25	18
"sll1160"	1	0	16	5	7	3	8	10	11	15	14	16	6
"sll1161"	1	0	65	43	47	46	52	54	37	47	47	50	54
"sll1162"	1	0	24	10	8	13	6	4	6	5	11	10	12
"sll1163"	1	0	7	10	5	10	2	5	4	0	1	4	2
"sll1164"	1	0	24	12	14	12	17	12	10	11	14	9	9
"sll1165"	1	0	167	83	77	71	88	72	139	138	98	120	124
"sll1166"	1	0	33	16	16	8	11	11	15	12	7	13	12
"sll1167"	1	0	28	15	16	10	20	15	11	13	14	11	7
"sll1169"	1	0	46	30	14	16	22	17	24	24	17	21	26
"sll1170"	1	0	102	56	49	67	61	63	55	59	51	56	66
"sll1172"	1	0	50	32	26	30	33	32	54	34	33	39	25
"sll1173"	1	0	55	25	43	30	31	33	27	22	32	28	24
"sll1174"	1	0	23	3	10	4	6	10	16	15	16	23	13
"sll1178"	1	0	97	82	72	51	68	71	96	86	79	77	89
"sll1180"	1	0	139	79	101	80	116	91	110	91	106	103	121
"sll1181"	1	0	131	75	76	56	61	91	76	50	75	66	71
"sll1182"	1	0	12	1	1	1	2	1	2	5	3	7	4
"sll1184"	1	0	60	32	34	26	30	36	54	50	67	63	107
"sll1185"	1	0	78	95	92	89	93	96	102	111	116	106	98
"sll1186"	1	0	49	22	11	14	12	10	23	25	14	15	27
"sll1187"	1	0	14	5	9	11	4	10	6	12	5	7	8
"sll1188"	1	0	28	26	26	18	17	18	23	25	27	25	27
"sll1189"	1	0	35	24	19	17	20	14	17	20	23	15	22
"sll1191"	1	0	9	19	12	19	17	14	25	27	18	21	18
"sll1192"	1	0	3	0	1	0	1	1	1	2	1	6	3
"sll1193"	1	0	68	48	91	65	66	74	54	72	55	55	53
"sll1194"	1	0	17	27	23	27	17	26	51	61	69	80	71
"sll1196"	1	0	46	45	66	42	60	52	39	46	44	40	43
"sll1198"	1	0	27	22	21	16	23	35	19	13	23	20	20
"sll1200"	1	0	29	19	13	18	14	12	18	13	15	16	8
"sll1201"	1	0	14	4	2	5	3	0	9	7	4	6	4
"sll1202"	1	0	50	17	15	14	11	20	22	31	34	28	20
"sll1203"	1	0	73	50	33	39	45	40	67	63	50	75	56
"sll1204"	1	0	15	2	3	3	11	2	8	3	3	6	9
"sll1205"	1	0	37	13	26	17	21	21	24	17	13	20	12
"sll1206"	1	0	45	36	37	28	32	36	21	35	26	19	30
"sll1209"	1	0	99	39	35	36	49	38	42	52	47	45	53
"sll1212"	1	0	88	64	70	61	66	57	73	75	56	66	56
"sll1213"	1	0	57	43	50	43	54	53	41	52	30	49	52
"sll1214"	1	0	110	94	91	72	67	79	108	95	98	115	122
"sll1217"	1	0	56	36	36	45	28	39	33	33	27	46	31
"sll1218"	1	0	30	14	22	13	11	11	31	20	22	25	17
"sll1219"	1	0	10	11	11	4	6	8	5	5	3	6	6
"sll1220"	1	0	31	14	10	8	3	4	7	8	12	11	13
"sll1221"	1	0	107	66	61	64	72	68	101	129	119	101	101
"sll1222"	1	0	40	36	32	28	50	25	34	25	36	34	35
"sll1223"	1	0	60	33	46	31	36	43	56	55	57	57	53
"sll1224"	1	0	28	3	5	5	5	6	16	23	15	18	13
"sll1225"	1	0	14	25	26	25	15	11	53	42	41	41	32
"sll1226"	1	0	79	31	42	34	37	33	73	73	57	49	50
"sll1228"	1	0	53	20	26	22	26	21	31	28	22	36	26
"sll1229"	1	0	58	36	28	18	24	25	23	41	35	29	30
"sll1231"	1	0	57	35	32	33	31	35	26	31	41	40	32
"sll1232"	1	0	15	8	6	6	6	2	1	3	4	11	5
"sll1233"	1	0	33	50	48	47	50	54	52	56	66	55	49
"sll1234"	1	0	63	46	61	48	44	44	84	84	94	74	90
"sll1236"	1	0	16	12	16	12	19	14	14	15	17	10	11
"sll1237"	1	0	38	41	30	25	36	21	29	18	20	19	19
"sll1239"	1	0	59	27	29	27	29	38	38	39	44	33	33
"sll1240"	1	0	41	12	18	22	12	20	17	22	22	30	21
"sll1241"	1	0	116	140	130	108	105	112	102	107	143	112	120
"sll1242"	1	0	121	71	70	61	92	75	87	76	75	81	88
"sll1244"	1	0	52	39	25	34	27	33	42	47	59	66	72
"sll1245"	1	0	8	3	1	1	0	2	1	0	0	2	1
"sll1247"	1	0	123	57	74	43	45	42	82	52	71	60	71
"sll1249"	1	0	67	43	42	47	41	36	43	40	47	37	40
"sll1250"	1	0	17	26	29	26	30	27	20	12	15	15	17
"sll1251"	1	0	63	69	68	39	54	45	81	58	74	88	62
"sll1252"	1	0	47	22	24	18	25	28	42	26	25	22	33
"sll1253"	1	0	153	76	104	63	94	103	59	75	76	72	75
"sll1254"	1	0	34	15	17	13	11	8	33	21	14	22	16
"sll1255"	1	0	8	2	2	2	1	3	2	5	5	3	6
"sll1258"	1	0	24	6	9	7	11	9	26	15	21	28	20
"sll1260"	1	0	105	61	64	62	70	69	59	106	110	91	104
"sll1261"	1	0	86	96	87	79	82	72	120	117	120	118	124
"sll1262"	1	0	18	4	5	7	4	6	16	21	17	13	9
"sll1263"	1	0	12	2	0	5	3	3	3	3	1	4	6
